Height,A0,B0,C0,D0,E0,F0,G0,H0,Result
502444,3,9,6,6,9,5,4,1,9
502445,4,9,5,6,1,9,2,7,1
502446,1,6,1,8,4,2,9,4,4
502447,6,4,7,1,1,4,9,7,9
502448,8,4,2,7,1,4,2,2,8
502449,2,6,1,2,2,8,3,2,3
502450,5,6,4,5,6,8,6,4,1
502451,1,6,9,6,3,2,3,7,8
502452,4,6,8,9,9,7,5,1,2
502453,7,4,1,8,2,6,6,9,1
502454,2,9,3,5,9,7,7,1,9
502455,4,7,2,1,5,5,8,5,6
502456,6,3,3,5,1,6,8,4,5
502457,2,3,9,3,6,2,9,4,5
502458,7,6,4,3,4,6,2,4,1
502459,4,8,5,9,7,9,5,2,3
502460,9,7,6,2,8,5,3,6,2
502461,1,7,3,3,2,8,1,5,6
502462,5,4,3,4,7,9,1,6,6
502463,7,4,8,3,3,8,6,7,2
502464,3,2,7,7,3,2,3,8,5
502465,9,8,6,7,2,1,6,6,3
502466,2,8,7,9,1,1,4,1,8
502467,4,5,1,5,8,3,2,9,2
502468,9,7,1,2,3,1,6,3,8
502469,6,1,1,3,7,6,3,4,8
502470,9,3,6,8,1,4,5,6,7
502471,3,2,2,3,1,3,5,8,6
502472,7,5,4,1,4,1,3,1,6
502473,4,9,6,7,7,8,4,8,2
502474,7,3,8,7,3,1,9,2,2
502475,1,8,1,2,7,8,3,1,6
502476,8,8,5,2,5,2,5,2,8
502477,8,1,2,6,6,4,3,3,5
502478,9,3,4,3,7,2,5,4,4
502479,1,3,9,7,7,1,5,2,4
502480,6,4,7,3,5,9,6,1,4
502481,5,1,9,6,9,1,5,4,3
502482,1,2,5,8,4,1,9,5,8
502483,6,1,8,5,7,5,6,1,3
502484,4,9,2,2,1,7,7,1,5
502485,1,7,9,5,7,4,7,6,6
502486,4,4,4,6,8,1,1,3,4
502487,8,3,7,6,2,6,5,4,2
502488,5,8,6,5,7,4,8,4,6
502489,9,3,1,7,8,4,5,3,2
502490,5,9,7,5,3,6,8,7,7
502491,1,2,6,3,3,6,5,2,3
502492,2,8,5,5,3,3,8,5,5
502493,1,7,6,1,5,9,6,5,9
502494,2,7,8,3,2,6,2,2,2
502495,1,3,7,3,6,3,6,2,1
502496,9,4,7,8,8,6,7,7,8
502497,9,6,1,4,5,7,1,7,7
502498,1,7,5,4,3,6,5,5,8
502499,8,2,6,2,7,9,1,4,1
502500,2,8,3,3,7,1,5,8,6
502501,5,4,6,8,3,4,8,6,5
502502,8,8,5,7,3,6,4,8,2
502503,8,8,1,2,8,3,3,2,9
502504,2,8,4,9,2,1,6,2,9
502505,2,3,7,6,7,9,9,8,3
502506,5,2,8,1,8,9,8,6,7
502507,9,1,3,1,1,7,4,8,6
502508,7,8,2,1,1,4,2,2,6
502509,4,3,4,9,7,6,9,6,2
502510,6,2,3,1,2,4,2,9,4
502511,1,3,7,4,6,8,2,5,6
502512,8,1,8,8,3,7,6,7,6
502513,8,9,3,7,9,7,8,6,2
502514,1,2,1,5,9,1,1,6,6
502515,2,6,5,2,3,4,2,6,6
502516,9,9,8,9,8,8,6,1,6
502517,2,6,6,7,9,7,5,1,6
502518,4,1,2,3,5,4,3,5,3
502519,4,8,1,8,7,1,4,5,6
502520,3,1,2,5,4,4,6,2,1
502521,4,5,1,4,6,7,6,8,2
502522,6,4,2,8,8,7,6,7,4
502523,9,6,6,7,9,3,3,5,1
502524,9,6,6,7,3,6,6,4,5
502525,9,4,2,6,6,2,4,3,1
502526,4,4,8,2,7,7,7,3,2
502527,4,3,5,1,7,4,2,6,7
502528,8,1,2,4,1,4,6,9,6
502529,8,1,9,2,6,1,7,2,2
502530,7,8,5,6,3,3,6,7,7
502531,9,5,2,6,5,2,8,8,3
502532,5,9,9,3,1,2,1,4,8
502533,7,6,4,7,8,5,4,4,4
502534,3,7,6,4,8,6,3,6,4
502535,7,5,8,5,3,4,7,1,5
502536,9,6,1,9,5,1,5,8,7
502537,2,1,8,7,8,3,8,9,6
502538,6,9,4,4,7,9,4,7,1
502539,6,1,4,2,1,5,9,4,3
502540,1,1,2,9,7,1,8,2,8
502541,3,4,9,1,2,5,8,5,8
502542,2,2,6,9,9,3,8,8,3
502543,7,7,3,6,9,9,6,7,2
502544,1,4,5,1,6,4,2,4,2
502545,4,1,4,2,5,8,4,6,6
502546,7,8,9,7,8,2,7,2,3
502547,6,6,4,2,7,6,5,3,4
502548,4,7,8,1,7,9,1,1,9
502549,7,7,4,5,5,1,5,7,5
502550,7,1,6,9,9,6,4,8,1
502551,1,3,2,9,9,7,7,8,8
502552,8,3,9,3,8,4,3,1,4
502553,8,4,5,8,5,7,5,9,7
502554,7,2,6,3,7,9,3,5,8
502555,2,3,9,9,6,6,9,2,3
502556,5,9,1,3,9,5,3,7,9
502557,2,9,3,4,2,2,8,2,8
502558,4,5,2,1,5,4,5,3,1
502559,2,1,5,6,4,2,6,7,3
502560,5,4,6,8,9,2,7,8,9
502561,9,8,9,2,2,4,1,5,7
502562,1,8,1,6,5,6,4,6,3
502563,1,4,7,9,1,7,3,1,6
502564,9,3,2,6,6,5,4,2,7
502565,1,9,6,3,5,2,3,7,5
502566,7,6,1,2,4,8,7,9,1
502567,9,3,5,3,5,8,3,5,8
502568,6,5,9,4,8,2,8,5,3
502569,5,9,6,8,7,9,7,3,6
502570,5,8,9,2,3,4,7,6,7
502571,9,2,5,9,4,5,2,7,4
502572,8,7,2,2,9,8,8,8,7
502573,1,5,9,8,9,3,3,3,7
502574,9,2,8,1,7,4,7,7,3
502575,1,4,5,3,8,4,8,4,5
502576,2,7,5,5,6,1,4,7,8
502577,1,2,7,7,3,2,1,4,7
502578,5,2,1,4,8,6,7,2,2
502579,6,5,1,3,8,4,9,5,6
502580,7,9,2,3,6,4,6,7,6
502581,1,2,7,4,3,5,6,5,5
502582,8,3,5,6,7,7,5,7,7
502583,4,4,5,9,2,3,1,7,8
502584,5,9,2,2,1,2,7,5,7
502585,1,2,7,3,1,1,5,9,1
502586,6,6,1,8,7,1,9,5,2
502587,3,4,4,6,2,1,2,3,8
502588,7,6,6,9,2,1,1,4,8
502589,6,1,2,9,7,6,7,8,7
502590,5,7,3,4,4,3,9,7,8
502591,8,5,6,6,2,3,7,9,6
502592,6,5,6,5,1,1,5,6,4
502593,2,5,9,6,4,9,6,7,8
502594,1,2,6,9,8,2,1,7,7
502595,6,9,5,5,1,1,5,1,9
502596,2,1,3,8,3,1,2,5,5
502597,3,9,4,4,1,9,8,6,6
502598,2,2,2,8,2,1,6,1,7
502599,6,9,5,3,9,9,7,9,4
502600,9,3,8,5,9,9,5,8,5
502601,9,5,6,2,7,2,2,9,9
502602,5,5,4,4,2,3,4,7,8
502603,9,4,7,4,5,8,9,5,8
502604,3,3,3,1,3,9,4,9,9
502605,5,6,1,7,3,5,9,1,2
502606,3,1,1,8,3,9,8,1,1
502607,7,1,7,8,6,5,9,2,6
502608,5,9,1,1,7,2,6,4,5
502609,1,3,3,9,7,4,6,6,2
502610,4,8,4,9,3,9,1,1,1
502611,3,4,4,3,4,6,7,3,3
502612,3,4,6,7,3,7,3,6,8
502613,7,2,4,2,6,9,3,9,1
502614,8,3,8,5,4,2,2,2,8
502615,9,6,4,6,9,3,3,4,5
502616,9,9,4,7,1,6,7,2,3
502617,4,2,3,6,1,6,4,1,7
502618,2,8,9,9,2,8,3,6,9
502619,1,5,4,6,8,7,6,8,9
502620,5,8,9,7,7,1,7,8,6
502621,2,1,2,8,5,7,2,9,8
502622,4,3,9,9,4,7,5,3,7
502623,8,5,8,2,2,7,5,2,8
502624,8,1,7,5,5,4,5,2,8
502625,4,9,7,7,1,1,5,9,4
502626,9,9,4,6,7,7,7,6,6
502627,2,4,6,3,3,4,3,3,4
502628,4,1,2,2,2,2,6,4,8
502629,5,6,8,6,1,7,1,3,9
502630,1,1,3,7,4,5,6,1,1
502631,1,2,3,3,1,6,8,3,9
502632,8,5,6,4,4,2,8,1,6
502633,9,5,3,8,3,9,2,8,7
502634,1,3,9,2,1,8,9,7,9
502635,1,9,3,1,3,5,3,3,9
502636,9,9,6,8,3,2,5,2,5
502637,7,4,2,3,7,2,7,2,5
502638,4,9,4,6,6,9,9,3,6
502639,6,9,3,1,9,8,6,8,5
502640,5,6,6,3,8,6,8,9,3
502641,7,7,2,5,9,2,8,3,6
502642,3,1,8,5,9,4,1,2,3
502643,5,1,1,7,8,5,2,2,2
502644,7,7,2,2,4,2,6,2,1
502645,8,8,7,5,3,1,4,2,9
502646,5,7,8,1,7,9,9,8,6
502647,9,9,8,8,8,8,7,7,2
502648,5,8,5,6,2,3,6,6,7
502649,6,4,6,9,5,4,2,2,9
502650,7,5,3,7,8,7,6,7,3
502651,9,5,8,2,1,3,7,4,7
502652,7,3,5,7,1,7,3,7,9
502653,4,4,5,7,3,1,8,1,6
502654,3,9,7,1,1,2,3,2,2
502655,4,4,5,1,3,7,8,7,4
502656,1,5,3,7,6,9,6,3,8
502657,5,8,2,4,9,6,1,4,9
502658,9,9,2,6,3,2,3,5,6
502659,7,8,5,2,9,2,7,2,6
502660,4,5,3,4,8,3,1,1,8
502661,9,7,8,2,6,2,5,7,8
502662,1,3,8,4,7,5,8,1,4
502663,5,2,3,3,5,3,4,6,5
502664,6,2,8,5,4,2,6,1,9
502665,1,6,9,9,1,2,1,3,2
502666,8,4,1,3,7,4,8,8,5
502667,6,7,7,6,2,4,7,2,3
502668,7,5,1,9,4,5,1,5,8
502669,4,1,7,5,7,3,4,4,1
502670,6,9,5,7,2,1,3,3,1
502671,1,7,3,4,1,1,5,3,5
502672,1,9,1,3,9,6,8,2,6
502673,6,8,7,8,2,8,1,1,7
502674,4,2,5,9,8,6,1,5,8
502675,9,6,7,1,5,8,6,2,9
502676,5,3,8,5,1,4,5,1,8
502677,2,4,7,2,9,9,7,7,9
502678,1,2,4,6,2,5,1,1,3
502679,8,8,7,2,5,8,5,5,3
502680,4,4,6,3,1,4,1,3,4
502681,8,1,1,8,6,7,3,9,4
502682,8,3,3,7,9,5,5,9,7
502683,7,8,2,3,2,4,2,5,7
502684,5,9,5,3,9,7,4,4,7
502685,1,1,6,3,3,7,6,9,5
502686,3,2,3,8,7,2,3,4,5
502687,4,6,4,1,7,2,5,6,4
502688,1,6,5,6,6,1,7,4,8
502689,5,5,5,8,5,3,8,4,9
502690,1,8,2,4,7,4,8,7,7
502691,4,1,6,3,9,3,9,5,3
502692,7,6,2,4,9,6,6,5,3
502693,9,9,1,1,6,6,2,3,7
502694,1,1,1,1,4,4,3,2,7
502695,9,8,7,8,4,7,3,1,5
502696,9,6,6,9,7,2,8,1,5
502697,4,8,1,3,4,8,1,5,4
502698,2,9,9,8,5,1,9,5,3
502699,1,5,5,7,7,2,8,2,6
502700,3,7,8,3,1,1,5,2,4
502701,1,2,2,9,2,2,8,1,1
502702,8,7,2,6,5,5,3,7,6
502703,5,5,9,1,3,3,2,8,8
502704,1,1,6,1,1,4,4,9,3
502705,4,1,7,5,6,6,7,9,6
502706,1,9,2,3,2,8,6,9,4
502707,7,8,5,2,6,5,7,9,9
502708,3,1,1,7,6,4,2,5,6
502709,2,3,3,6,8,9,4,8,6
502710,5,5,7,7,7,3,3,9,9
502711,9,5,8,3,4,1,4,6,8
502712,2,2,5,2,5,4,3,1,3
502713,7,6,7,2,5,9,5,5,9
502714,7,9,1,9,3,4,8,8,7
502715,5,7,9,2,4,2,8,2,5
502716,9,2,5,5,3,9,7,1,7
502717,6,6,6,6,5,7,9,3,1
502718,6,9,7,7,8,7,9,3,2
502719,4,1,2,8,9,1,5,1,9
502720,4,4,6,5,4,3,5,6,5
502721,2,7,4,7,1,2,3,3,6
502722,4,9,4,6,6,5,1,1,4
502723,1,6,6,9,7,1,4,9,9
502724,6,7,6,1,4,1,8,7,9
502725,1,1,1,2,4,6,7,7,3
502726,3,8,3,7,9,5,9,2,1
502727,3,2,8,6,3,8,9,9,8
502728,8,4,5,5,7,9,5,4,1
502729,2,9,6,8,1,8,6,6,5
502730,2,8,9,5,5,3,7,1,6
502731,4,3,3,9,8,2,9,4,7
502732,3,9,1,7,6,1,4,1,3
502733,7,3,5,7,4,6,6,9,2
502734,4,9,4,6,9,3,9,4,4
502735,6,4,2,7,8,4,5,1,3
502736,6,2,7,4,9,6,2,2,3
502737,6,7,9,1,9,7,4,9,2
502738,1,3,1,6,8,2,3,1,3
502739,6,7,3,5,7,9,2,8,9
502740,4,8,7,2,3,5,3,9,7
502741,2,1,4,9,1,5,6,2,5
502742,5,4,3,9,6,3,7,8,7
502743,8,4,9,2,8,5,8,2,9
502744,2,1,9,1,6,5,4,8,5
502745,8,6,4,9,7,5,5,4,4
502746,4,1,3,3,7,3,2,5,7
502747,3,1,7,1,6,2,9,7,2
502748,3,1,8,7,1,3,9,1,6
502749,9,6,5,7,5,9,5,2,6
502750,9,3,6,3,7,7,6,1,4
502751,2,1,1,4,7,9,3,4,3
502752,1,3,8,3,7,9,9,5,1
502753,1,7,6,7,7,3,2,3,8
502754,2,4,1,9,6,3,9,4,1
502755,7,1,2,5,5,8,3,9,4
502756,4,9,8,5,3,3,3,4,8
502757,3,5,3,5,6,8,4,2,7
502758,4,3,4,5,1,1,6,4,2
502759,6,4,5,5,2,3,7,4,2
502760,1,8,2,6,2,8,3,9,5
502761,9,3,1,9,2,4,9,9,1
502762,9,6,1,9,1,8,5,5,9
502763,9,3,7,7,2,6,6,5,9
502764,8,1,5,7,3,3,9,7,4
502765,2,5,5,7,9,5,7,3,3
502766,8,2,4,3,9,3,6,1,4
502767,1,2,4,5,2,7,8,6,5
502768,5,2,4,2,4,1,4,3,2
502769,5,9,3,9,3,7,7,6,9
502770,1,9,3,4,5,9,9,1,1
502771,7,3,5,4,7,2,3,4,7
502772,6,1,1,6,1,8,2,2,6
502773,3,8,6,7,3,3,4,3,3
502774,7,9,7,7,9,8,2,2,2
502775,8,4,5,2,5,2,3,5,9
502776,1,5,2,6,1,6,7,9,4
502777,6,5,9,2,8,4,9,1,2
502778,4,1,6,2,8,1,5,9,2
502779,1,6,1,9,4,1,5,1,7
502780,7,6,6,3,2,4,8,6,2
502781,7,3,1,9,8,9,8,7,3
502782,3,9,8,5,7,6,8,1,5
502783,4,6,4,5,2,6,7,6,8
502784,3,7,6,9,6,3,7,6,2
502785,6,8,4,2,6,7,4,9,6
502786,9,5,8,9,7,8,7,5,2
502787,8,9,7,6,3,6,7,9,8
502788,6,8,8,1,3,2,9,1,4
502789,1,4,4,9,3,8,9,2,5
502790,2,5,3,4,9,5,3,4,5
502791,7,4,6,7,5,1,1,9,8
502792,2,4,8,3,3,7,3,5,2
502793,7,5,5,5,9,8,4,9,2
502794,3,9,6,5,2,9,4,4,5
502795,5,2,2,3,2,8,4,4,3
502796,4,8,5,3,8,2,5,8,6
502797,6,1,2,1,5,5,8,6,9
502798,9,4,8,9,7,7,8,7,9
502799,7,2,1,4,9,4,4,1,9
502800,6,2,7,1,4,3,4,1,8
502801,6,5,5,6,5,8,5,3,4
502802,9,7,6,1,1,6,4,4,3
502803,6,7,2,9,5,2,4,8,5
502804,9,9,1,3,5,1,2,8,2
502805,4,4,4,7,6,1,4,5,3
502806,4,9,2,2,3,9,8,2,4
502807,4,8,9,5,2,8,6,1,7
502808,4,7,9,5,8,9,9,1,2
502809,5,6,2,8,4,7,9,7,7
502810,4,6,7,7,7,2,7,5,5
502811,2,5,4,9,7,5,5,2,1
502812,4,1,6,8,6,8,7,4,1
502813,3,5,8,2,5,8,3,1,2
502814,8,4,2,2,1,6,7,5,8
502815,7,1,5,6,9,1,5,2,8
502816,5,3,1,9,8,8,1,7,5
502817,3,2,3,5,9,7,9,4,7
502818,6,3,1,8,3,5,5,6,5
502819,9,2,5,3,1,8,8,6,8
502820,9,3,2,3,4,6,6,6,5
502821,1,2,6,2,6,8,6,6,2
502822,7,4,9,5,2,2,8,2,3
502823,6,7,5,9,4,5,8,5,1
502824,7,4,6,3,4,3,9,3,9
502825,3,4,7,5,4,6,4,6,6
502826,8,9,1,7,3,7,6,3,4
502827,6,4,8,2,5,8,1,5,6
502828,4,1,9,8,2,4,5,2,5
502829,1,4,3,1,8,6,3,6,9
502830,1,2,2,2,5,8,3,6,3
502831,4,9,8,1,4,3,8,4,9
502832,1,6,9,2,3,6,8,5,8
502833,9,2,4,3,6,9,7,4,7
502834,3,1,4,9,8,4,1,1,7
502835,1,6,5,5,7,7,3,3,3
502836,4,9,1,3,6,4,1,6,3
502837,3,5,9,3,8,2,1,9,3
502838,6,2,4,9,5,4,1,5,1
502839,1,1,4,7,7,2,3,6,6
502840,4,6,9,3,5,4,8,9,1
502841,2,3,4,3,9,2,4,9,5
502842,5,4,6,2,9,5,8,2,4
502843,7,9,6,2,2,6,6,2,2
502844,6,4,3,9,3,5,5,1,6
502845,4,9,4,2,3,8,8,7,9
502846,3,8,1,2,4,9,9,2,3
502847,3,7,8,2,8,5,1,9,6
502848,1,2,9,9,8,7,5,2,7
502849,2,6,7,3,8,8,2,7,6
502850,3,9,6,4,4,6,5,8,5
502851,9,6,5,1,3,1,1,8,1
502852,3,7,1,6,2,6,4,5,7
502853,7,4,4,2,1,1,7,7,3
502854,7,1,3,1,3,6,4,2,5
502855,1,5,2,5,5,6,5,6,2
502856,9,3,4,9,8,1,5,6,5
502857,7,4,6,9,5,9,6,3,3
502858,3,4,6,6,7,6,9,5,5
502859,9,1,9,9,1,5,9,9,1
502860,7,3,8,8,5,1,5,5,2
502861,2,4,1,1,1,4,1,7,7
502862,4,9,8,4,5,1,4,5,7
502863,9,8,5,4,8,2,9,8,1
502864,4,4,5,8,9,1,5,3,9
502865,3,1,1,1,1,9,7,8,4
502866,3,5,2,9,5,1,3,1,4
502867,7,8,3,2,5,7,2,2,9
502868,2,3,5,3,6,7,8,4,6
502869,3,7,4,3,9,4,8,4,4
502870,2,7,6,5,3,2,6,8,5
502871,4,9,1,2,2,5,8,8,8
502872,1,3,1,9,9,1,5,3,3
502873,6,4,3,8,6,5,9,9,8
502874,5,8,3,2,7,1,5,2,8
502875,4,4,4,7,7,9,4,2,6
502876,4,5,2,8,5,1,6,7,2
502877,4,2,4,9,1,6,1,5,7
502878,3,9,8,5,1,6,1,8,7
502879,9,8,3,6,5,1,1,8,3
502880,6,7,1,5,8,7,4,4,9
502881,9,9,5,1,4,6,1,8,6
502882,6,4,7,2,9,4,1,7,9
502883,5,8,2,4,6,7,7,6,8
502884,8,2,6,1,8,8,8,2,1
502885,7,7,2,2,1,3,4,6,5
502886,2,4,9,2,3,1,4,2,2
502887,2,7,2,3,7,4,3,9,5
502888,1,9,2,7,4,7,7,5,4
502889,2,8,2,4,7,2,6,1,9
502890,5,5,1,5,4,7,1,6,7
502891,2,5,8,3,6,4,5,1,8
502892,5,4,9,6,4,1,7,2,1
502893,4,8,2,5,9,7,7,1,4
502894,4,8,4,3,2,1,4,5,5
502895,7,4,9,2,1,5,1,3,8
502896,7,3,2,7,7,6,2,7,1
502897,7,4,1,8,4,4,2,8,5
502898,6,3,5,8,8,7,9,5,3
502899,8,8,6,6,7,7,7,4,9
502900,2,8,6,4,4,8,1,6,2
502901,3,2,7,2,4,4,4,4,2
502902,1,2,5,4,4,2,9,9,1
502903,3,6,8,6,9,8,6,1,5
502904,6,6,4,6,2,9,4,1,9
502905,7,3,3,6,2,3,8,1,2
502906,3,7,3,1,8,6,6,2,5
502907,7,1,9,7,4,3,2,9,9
502908,2,5,1,2,8,3,6,9,7
502909,8,6,2,7,7,2,1,4,5
502910,8,5,3,2,4,2,4,8,3
502911,5,1,4,7,9,6,2,7,2
502912,3,4,1,2,1,4,8,7,9
502913,4,2,9,7,1,5,7,3,1
502914,9,7,4,1,8,6,6,2,4
502915,8,5,3,7,7,5,4,9,6
502916,7,3,4,8,3,9,2,3,2
502917,8,9,7,9,5,4,2,1,7
502918,2,5,4,4,8,5,1,7,7
502919,5,2,3,7,4,4,4,3,4
502920,2,9,3,3,8,9,2,7,8
502921,1,7,1,3,1,4,9,2,2
502922,2,2,4,1,9,8,4,1,4
502923,2,4,1,1,7,6,4,7,1
502924,2,1,1,3,4,8,5,8,6
502925,2,2,9,5,2,7,7,4,2
502926,4,9,6,1,5,4,6,4,4
502927,6,9,3,8,8,7,5,6,5
502928,5,6,5,5,9,5,3,7,2
502929,9,3,7,3,3,2,9,5,5
502930,2,4,3,5,8,6,2,4,9
502931,7,1,4,6,9,1,9,2,1
502932,9,9,9,2,2,6,9,3,2
502933,2,2,6,6,3,8,1,5,2
502934,7,9,5,3,6,5,8,7,6
502935,1,2,2,9,7,2,9,2,6
502936,1,4,1,2,2,5,9,3,3
502937,9,8,8,9,5,3,8,1,5
502938,3,9,8,2,9,8,2,3,4
502939,2,4,9,3,7,1,1,3,7
502940,9,4,9,9,9,9,5,4,9
502941,8,5,1,5,9,4,3,5,6
502942,2,3,2,2,4,6,6,3,1
502943,4,6,7,8,6,2,3,9,8
502944,8,6,3,8,2,2,9,9,8
502945,8,7,9,1,2,4,5,7,7
502946,9,3,4,4,7,8,1,2,6
502947,9,5,7,1,9,5,2,4,1
502948,4,3,9,6,3,8,2,2,8
502949,6,1,2,9,3,7,1,8,7
502950,8,5,7,8,5,3,6,3,5
502951,8,9,3,2,8,8,2,7,7
502952,6,6,5,9,4,9,4,4,3
502953,3,4,1,9,8,5,1,2,8
502954,5,9,1,8,2,1,9,2,1
502955,9,8,6,6,6,8,3,2,2
502956,1,5,4,7,7,5,8,1,1
502957,6,9,2,6,2,8,4,8,9
502958,1,6,7,8,5,1,8,2,1
502959,8,2,3,4,9,6,1,3,4
502960,6,8,6,8,6,2,4,2,5
502961,1,1,6,5,4,6,5,6,6
502962,9,6,9,8,5,4,6,3,5
502963,9,1,9,7,5,8,4,3,8
502964,1,9,6,5,1,6,4,2,8
502965,4,1,7,9,1,4,6,4,7
502966,4,7,2,5,8,2,6,4,9
502967,2,4,6,8,4,4,9,2,6
502968,1,4,3,9,2,8,3,4,4
502969,4,9,9,5,3,9,7,9,3
502970,8,7,9,1,1,1,3,9,8
502971,2,1,2,8,4,6,4,7,9
502972,6,4,3,5,1,2,8,8,3
502973,1,7,7,9,1,5,8,2,9
502974,6,8,2,2,1,5,3,3,9
502975,8,9,2,3,4,6,7,8,1
502976,2,5,1,8,7,8,1,2,7
502977,3,9,1,6,3,4,6,8,5
502978,4,9,8,5,2,5,4,3,9
502979,3,9,1,4,6,4,4,7,5
502980,2,7,7,7,1,2,3,8,7
502981,8,5,5,8,7,4,6,1,5
502982,6,5,5,8,9,9,8,1,4
502983,6,6,8,8,1,5,8,6,4
502984,2,7,3,2,6,2,8,6,6
502985,4,9,1,2,7,6,1,7,1
502986,4,7,8,6,1,4,1,7,6
502987,1,2,3,4,7,8,7,2,4
502988,8,3,9,4,2,8,7,9,9
502989,6,9,8,3,7,3,1,6,8
502990,7,8,1,7,3,9,6,3,3
502991,3,6,5,4,6,9,8,3,8
502992,3,9,9,6,1,4,7,5,1
502993,9,3,2,6,6,4,9,8,1
502994,6,4,5,7,2,5,7,6,7
502995,7,3,8,6,7,3,2,3,8
502996,6,5,7,3,6,2,9,2,7
502997,4,6,6,6,7,3,7,7,5
502998,3,3,8,2,4,8,9,1,5
502999,2,6,7,9,1,2,4,6,6
503000,2,3,6,9,1,2,6,7,1
503001,8,2,2,5,5,7,6,1,1
503002,5,5,8,8,9,2,4,6,6
503003,4,6,1,7,3,8,7,7,3
503004,2,5,1,3,4,4,5,8,6
503005,4,7,1,3,8,4,4,3,3
503006,1,1,4,7,7,2,3,8,3
503007,1,1,2,3,3,9,4,6,1
503008,5,4,6,3,7,7,6,2,9
503009,3,6,1,1,2,9,3,8,4
503010,2,8,5,9,2,7,5,6,2
503011,9,9,2,2,1,7,7,4,9
503012,1,9,4,3,6,1,6,1,1
503013,3,7,7,2,4,9,3,8,5
503014,3,8,3,9,2,9,6,5,6
503015,1,9,6,6,2,1,8,9,1
503016,2,8,3,5,7,5,9,1,6
503017,5,1,1,5,8,7,9,6,8
503018,2,5,1,6,5,6,5,4,8
503019,9,3,6,3,1,2,8,9,2
503020,2,8,4,3,7,3,7,2,6
503021,4,1,4,2,6,2,2,4,7
503022,3,4,7,6,9,9,4,9,7
503023,5,1,4,6,6,3,7,5,8
503024,5,3,7,2,8,4,2,4,7
503025,4,4,2,3,4,4,2,7,3
503026,6,5,6,2,7,6,4,5,7
503027,5,3,1,6,1,4,7,3,2
503028,3,1,1,1,1,7,9,5,5
503029,6,7,2,7,6,1,5,1,4
503030,8,3,3,6,3,4,9,4,8
503031,8,3,3,3,6,6,5,1,1
503032,5,2,7,4,8,5,9,2,7
503033,2,2,1,7,7,2,9,5,5
503034,8,4,3,9,6,5,7,8,3
503035,2,1,8,4,6,9,9,5,9
503036,4,9,8,6,7,7,4,6,4
503037,6,6,3,9,4,9,6,9,7
503038,5,8,4,5,8,9,4,4,3
503039,8,9,3,9,4,9,7,7,1
503040,2,7,8,4,1,6,8,4,1
503041,1,6,9,5,3,5,2,3,8
503042,6,8,9,2,2,5,2,1,9
503043,7,9,6,9,8,8,6,6,3
503044,3,1,7,7,7,8,2,2,6
503045,3,1,8,7,7,1,7,5,8
503046,7,8,3,7,4,7,5,7,4
503047,7,6,6,6,9,1,2,7,1
503048,2,8,4,4,1,6,8,5,3
503049,1,7,8,2,1,5,9,8,3
503050,6,1,7,2,1,3,2,3,9
503051,5,1,9,9,2,3,7,8,5
503052,7,4,6,8,7,4,9,8,8
503053,6,4,6,1,2,4,4,4,9
503054,8,7,5,8,7,1,2,6,2
503055,3,8,1,9,8,4,1,8,2
503056,6,5,6,6,7,4,1,9,1
503057,1,7,3,1,6,3,2,7,4
503058,8,6,9,5,6,6,4,5,1
503059,6,8,7,2,9,6,8,8,7
503060,7,4,1,5,6,8,9,3,9
503061,1,6,7,3,8,4,7,7,4
503062,4,7,4,6,9,8,9,9,2
503063,6,9,8,8,8,4,6,6,9
503064,8,7,1,7,8,1,6,5,9
503065,7,9,8,3,3,4,1,7,8
503066,4,7,9,1,7,1,4,9,2
503067,9,8,1,2,4,4,4,1,9
503068,3,5,8,3,2,4,4,8,5
503069,5,3,1,3,9,4,2,9,6
503070,8,5,5,4,4,8,3,7,1
503071,7,8,7,3,9,6,9,6,7
503072,8,7,2,1,7,8,1,7,5
503073,3,1,6,6,2,4,2,8,6
503074,6,7,8,2,5,2,7,1,4
503075,9,9,6,4,3,3,9,7,8
503076,5,7,1,4,3,1,1,8,9
503077,2,3,2,2,2,2,9,8,8
503078,3,8,9,8,1,4,3,2,1
503079,9,7,7,3,3,2,3,2,7
503080,4,5,2,8,3,6,7,6,2
503081,1,8,4,1,7,4,1,5,4
503082,8,1,5,6,7,6,8,7,2
503083,2,1,1,8,7,8,8,9,4
503084,6,8,1,4,2,5,2,3,1
503085,8,4,2,1,7,6,1,4,8
503086,7,2,3,3,8,1,3,2,4
503087,3,8,6,4,3,7,3,7,8
503088,9,9,4,2,6,1,3,1,9
503089,8,5,9,5,3,3,8,3,1
503090,2,6,5,1,2,3,2,5,3
503091,1,3,8,2,2,1,8,3,7
503092,7,5,6,6,1,1,1,3,7
503093,1,6,7,5,9,1,4,6,4
503094,4,3,4,7,4,2,5,3,3
503095,5,5,9,8,5,5,6,5,3
503096,2,6,9,6,5,2,2,2,6
503097,6,9,6,4,4,4,3,4,2
503098,2,2,1,9,9,8,9,2,9
503099,9,7,8,6,1,1,5,6,4
503100,9,2,1,1,2,4,4,7,6
503101,9,4,4,7,4,1,1,4,4
503102,7,7,6,9,9,7,6,2,7
503103,4,2,5,3,8,2,4,5,4
503104,9,7,7,8,7,6,2,6,3
503105,5,1,2,8,5,5,9,9,6
503106,7,2,3,2,1,9,2,3,6
503107,1,5,7,6,6,6,2,6,3
503108,3,7,6,9,5,8,5,2,9
